"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G03100",332.230004992329,-0.0941313053073305,0.0792355594603235,0.12611417038626,0.260790023413759
"AT1G04163",17.4888466164729,-0.16645458778781,0.349430570604456,0.139281675994252,0.280916224946476
"AT1G03103",0.459019893943202,0.012489431331265,0.48438362368634,0.752980401171283,NA
"AT1G03106",3.62176672116637,0.24854385100537,0.701518548013985,0.040335204157689,0.109475966523754
"AT1G03110",881.598611180574,-0.364216874975712,0.0640231405311492,6.85740779854709e-10,1.1074547956784e-08
"AT1G03120",74.9703363699603,0.0805387702156958,0.127003306649558,0.297181759330733,0.477375756594457
"AT1G03130",21101.7269051516,1.1642873647139,0.0481737836361737,1.14473353528656e-129,3.9249684189364e-127
"AT1G03140",2961.113119245,0.00851018734015024,0.0420111683048841,0.820174119595367,0.92900498303581
"AT1G03150",704.28091212354,0.091073712275676,0.0629118298895872,0.0825958593511216,0.189555269980808
"AT1G03160",2919.30548147086,0.309556361856649,0.0479571760107924,8.78063350883697e-12,1.74854253581784e-10
"AT1G03165",29.8866639527675,-0.0548313434205047,0.197497313767208,0.502067728844637,0.679209840670796
"AT1G04173",0.65605272763847,-0.028778701644154,0.47144029534242,0.568579602168662,NA
"AT1G03170",419.095987193454,0.182010461110713,0.0984118459095512,0.0131397837628555,0.0446235399306423
"AT1G03180",247.860271915284,-0.138003357293895,0.0947252053253458,0.0484440597336763,0.125626678320318
"AT1G03190",904.902209216616,-0.105261556892309,0.0543214059917799,0.0259271078620652,0.0768389375734786
"AT1G03200",26.6953531806044,0.0624055486191231,0.182565200561754,0.443789821888202,0.625377229003088
"AT1G03210",698.024641116317,0.0501764399470363,0.0595459495396849,0.315227613699428,0.496517207823927
"AT1G03220",3050.24882197164,-0.0220816440034822,0.112139575220825,0.758043181923,0.884091703691453
"AT1G03230",1837.17992822243,-0.0696636461472029,0.0883348842015124,0.285737857762578,0.464601973978744
"AT1G03240",10.8842981093987,0.0605934785690337,0.248149662705723,0.482047284561936,0.660966567947287
"AT1G03250",1411.00768226574,0.0591255230822396,0.0523642738012441,0.1904100779729,0.352580982157948
"AT1G03260",520.53916949653,-0.0925953023785258,0.0765651290511183,0.123771019824258,0.257337491578944
"AT1G03270",416.731018429247,-0.0413205793447466,0.0672531057473884,0.449551356171189,0.631051935200623
"AT1G03280",1921.63360873279,-0.0519888077553202,0.0533093085191429,0.256044982620035,0.431865982289999
"AT1G03290",2716.30707209764,-0.00756855229715144,0.0397937292076893,0.8318883535626,0.937390331493982
"AT1G03300",833.430379002837,0.0674621732991592,0.0685108546687002,0.224000284675272,0.396103121750561
"AT1G03310",2384.15057532888,0.044932010145017,0.0603929330430026,0.373580331698072,0.557554236466342
"AT1G03320",15.6569235527273,0.433953920093284,0.514007020331568,0.0190394042965187,0.0602092737975756
"AT1G03330",1180.05301711735,-0.0652171431034376,0.0484503555424818,0.124274421020657,0.258003036467663
"AT1G03340",216.39555893868,0.302009363387707,0.163950212096137,0.00406263869755775,0.0168425374868213
"AT1G03350",2522.04768641055,-0.0520232621993304,0.0410937760215468,0.155625355164577,0.304266741618393
