"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT4G37880",2219.87535817722,0.0253558470899315,0.0359152731902233,0.457098999611628,0.641278943882063
"AT4G37890",873.861844804275,0.191370125166435,0.0586922499416586,0.000150180615087646,0.000976267931404129
"AT4G37895",58.0822016754078,-0.0294010190946847,0.140689992320058,0.641169619423009,0.788130864862713
"AT4G03465",9.75761809062621,-0.0257254558627759,0.205967125249676,0.637953074669089,0.785932940313298
"AT4G37900",8724.57315301064,0.193136810515934,0.0243107078638756,2.80285211050796e-16,8.70089682046935e-15
"AT4G37910",15618.7093748438,0.0598880928952514,0.0261611013121138,0.0185936822107014,0.0599032417706949
"AT4G37920",2077.11304142167,-0.212289069168892,0.0509933071493324,2.77280836011922e-06,2.64001024627987e-05
"AT4G37925",1756.62052410219,0.00372394798010839,0.0466566492327142,0.930486193085398,0.974363104066456
"AT4G37930",34427.8378208822,-0.0360241825131338,0.0170390570689646,0.0324582711762184,0.094146378652789
"AT4G37940",8.54872857594576,0.00517982150871482,0.261199803213544,0.883482442440366,0.947398743453853
"AT4G37950",3.01532577225687,-0.0314991718321001,0.250300580701609,0.485631905640588,NA
"AT4G37970",58.1524855574446,0.257143510981933,0.244548678662516,0.0161478869401782,0.0533940629125286
"AT4G37980",5557.00227613864,0.287276250252752,0.0423795359267785,2.10026785061943e-13,5.13853668198162e-12
"AT4G37990",404.845325401672,-0.139803144195261,0.119871713251675,0.0571335207768601,0.145918051271932
"AT4G38000",330.51743227274,-0.00960642851604247,0.0799933968115583,0.873894136747568,0.942017563687025
"AT4G38005",3.77203092954971,0.201753684123183,0.611494004763033,0.0133864977758506,0.0456829617594899
"AT4G38010",263.7517689892,0.0173720407135463,0.0962056621389359,0.785155396042426,0.887418231046938
"AT4G38020",881.053675556736,-0.00633247821853063,0.0590597627222557,0.901283021113089,0.9580401916704
"AT4G38030",24.9075053581179,0.0170881865107499,0.156705024625231,0.777994667882717,0.882966517672606
"AT4G38040",2081.15163589346,-0.0164051039679153,0.0515757736819734,0.722648844089643,0.845601662507597
"AT4G38050",1057.47506476957,0.0339676534771757,0.0528052095920026,0.470346497979847,0.653661604072519
"AT4G38060",1218.17396766382,0.0524062692960202,0.0762763668647723,0.37832720376407,0.56726156935783
"AT4G38062",1775.58951527451,-0.00916552000729545,0.0493826474995347,0.837470445318265,0.919773209092251
"AT4G38070",1.15316857544465,-0.00583113029658998,0.263838592845333,0.865993972196326,NA
"AT4G38080",166.598307703476,-0.00429396371419324,0.147133282099619,0.943871366071293,0.982320343852856
"AT4G38090",1573.5686463995,-0.0442016695317752,0.0571361082126345,0.375365774330908,0.564058117774564
"AT4G38092",22.6475495720591,0.0264818865139734,0.152113146029135,0.668697718191453,0.808878662335601
"AT4G38100",1771.92317504995,-0.265126283333341,0.0542918659881286,2.94074062203528e-08,3.95493082724341e-07
"AT4G38120",2347.54962549415,0.0430482207181333,0.0348284665269272,0.194227468998745,0.363510215875127
"AT4G38130",14084.3153888028,-0.0244972314111548,0.0311589162867052,0.41372340133891,0.601452450166658
"AT4G38140",2.84257067133337,-0.0559098380098645,0.283800404299544,0.237866600290815,NA
"AT4G38150",1995.46857403398,0.0406562644384956,0.0509824323353862,0.374635126648357,0.563514211862004
"AT4G38160",3833.07775570719,-0.204589538967783,0.0356881432664199,1.06428880657818e-09,1.74800354369916e-08
"AT4G38170",1276.80070304221,0.0729225549416534,0.064362808118691,0.177339324058561,0.340614560572778
"AT4G38180",964.710870959616,0.0730361355216586,0.0608896320720428,0.160990188370943,0.317616405804268
"AT4G09685",23.2564952119949,0.266065940118845,0.391958514954662,0.0191246687683699,0.0612871569571479
"AT4G38190",162.675402099847,0.0481608501430269,0.102795368664955,0.459974347598323,0.643627199830214
"AT4G38200",4329.01556321565,0.194597702957437,0.0425475864958188,6.36668313524426e-07,6.86983089298388e-06
"AT4G38210",1402.14387231762,0.0260512071201916,0.0512391964292612,0.571034257556608,0.737966542653169
"AT4G38215",112.326414789084,0.0244275245183295,0.12109107096398,0.702786783640434,0.832748495044208
"AT4G38213",80.8610680619807,0.0203286822895823,0.141948143488905,0.743883638841749,0.860084137320563
"AT4G38220",4898.84079851105,-0.0449913469771216,0.0446843299666768,0.274515118006063,0.460235276238968
"AT4G38225",2560.09106309009,-0.0512803421215859,0.051765692635514,0.268296203357373,0.453554993613184
"AT4G38230",682.524667208822,0.175279226409421,0.0725175789481876,0.00270447395008211,0.0120429043093374
"AT4G38240",2435.11261588541,0.0171708135114797,0.0412651914434755,0.65572303360254,0.799476870259247
"AT4G38250",3207.70402919236,0.0322308037983206,0.0393816778836597,0.383473338182884,0.572203970941589
"AT4G09695",51.7003309450756,-0.0628336497111801,0.163865938242694,0.345007710484422,0.534386607541981
"AT4G38260",1176.30220664888,0.0871052630823602,0.0633252014026308,0.103384764534837,0.229554463929983
"AT4G38270",2439.68832008088,0.127865200472647,0.0452638830591468,0.00201572011065684,0.00936093934498602
"AT4G38280",1624.45449299841,0.00678922874141073,0.0446918276099043,0.869121643686768,0.939191428573958
"AT4G38290",87.7146472550528,0.0283829865073302,0.123377705444435,0.658090409996957,0.800851155264451
"AT4G38300",50.629535769796,-0.0590734863393171,0.141521832784111,0.375169610299654,0.56384396393231
"AT4G03475",33.1376520035204,0.0312507271652213,0.144626495274513,0.619743984956457,0.772952141004419
"AT4G38310",13.9795142249412,0.000281885572240513,0.166148936488633,0.996179402899292,1
"AT4G38320",1224.98088126755,0.0114044452786046,0.0604935830300018,0.826057957001871,0.912950399692881
"AT4G38330",328.413303603849,0.120035285909424,0.0893419997352779,0.0645717351620513,0.160356696422765
"AT4G38340",102.599197917826,0.0338746164630639,0.124811256043648,0.59920317270572,0.758690903777239
"AT4G38350",8467.55588150675,0.0271877113108745,0.0337423563642358,0.398971184066092,0.587035974607241
"AT4G38360",2374.64297533391,0.00323201420505904,0.0522402422407693,0.944801748206027,0.983013006993041
"AT4G38370",1908.70241403687,0.112272875663545,0.0491082035644599,0.0112678594637274,0.0398059541055105
"AT4G38380",1003.40244031607,-0.0225355256590094,0.0663740130299418,0.682389726846139,0.818159551185624
"AT4G38390",410.729738708803,0.141548037587239,0.08421637835706,0.0257877127717637,0.078274837903447
"AT4G38400",977.91048716696,-1.31738662549335,0.0571264272652359,1.98111319494349e-119,8.57921069070279e-117
"AT4G38401",0.586305402004398,0.00351575124717844,0.288039325991475,0.89729787786145,NA
"AT4G38410",18.1959128489921,-0.0728229781020701,0.214172583238796,0.266359480798937,0.451249813496693
"AT4G38420",490.396717402764,0.0271078021758968,0.0808146250675332,0.655958490178237,0.799613861144787
"AT4G38430",10988.8109402074,0.0712800214450036,0.0281195518325578,0.00883676082400716,0.0324898197948462
"AT4G38440",3656.85234287222,0.198922344754622,0.0463345468780593,2.10711761198922e-06,2.05746850478451e-05
"AT4G38460",2991.03141979081,-0.0228020182713024,0.0500908796583289,0.613778022966811,0.768770911019759
"AT4G38470",6130.18357943558,-0.291946562735848,0.0352266506848384,1.76954996522453e-18,6.35936607834424e-17
"AT4G38480",1170.82622525903,0.192703548931095,0.0725554337269893,0.000995401001275346,0.00511642022079868
"AT4G38490",1636.75978172831,-0.0909450286563917,0.0572513704135397,0.0681841247457027,0.16752984522625
"AT4G38495",1121.20201625716,0.104606077822661,0.0665362191057429,0.0581943124207647,0.147893468273546
"AT4G38500",2610.95241943598,0.204233463084195,0.0471401423090172,1.5663584622824e-06,1.56774622209105e-05
"AT4G38510",10727.0013717472,-0.035989504941765,0.0275400127472422,0.177951260582982,0.341333796229708
"AT4G38520",7240.13276749771,-0.0339280370828391,0.0417530967664572,0.383041656416356,0.571822542870794
"AT4G38530",236.15215798905,-0.0322325643879503,0.091242251012314,0.61069310462495,0.766552605674882
"AT4G38545",1039.7461023474,0.0268559891091466,0.0542768149657818,0.576134997205649,0.741993339895633
"AT4G38540",1600.81003044507,0.151767642450438,0.17832844922463,0.0662435714179288,0.163597254648041
"AT4G38552",1091.56782851936,0.0770946947314234,0.0640123084128266,0.152366701551904,0.304932912764624
"AT4G38550",4826.16159553558,-1.00555664790993,0.0459036607543655,1.17677260186229e-107,4.36801178774113e-105
