"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G60380",0.578895756036604,-0.41499703884112,1.98350792535727,0.600901829210676,0.679030687223167
"AT1G60390",1031.85052974554,0.234762594022155,0.0664216791911055,0.00038480404425186,0.000600478067169019
"AT1G60400",0.336165857897891,0.223737725871647,2.38046707395588,0.761276610064372,0.828255301928805
"AT1G60410",38.9552287286891,9.00094787171481,1.18377491616928,2.73809742107347e-15,6.4901598141121e-15
"AT1G60420",3296.20263327654,0.378856319019868,0.0440718366024581,7.17455520469142e-18,1.83093076049164e-17
"AT1G08317",86.7157477714634,-0.238627239921289,0.215470214727497,0.249813737697482,0.306099375497918
"AT1G60430",518.516464364791,0.0199676753851937,0.0832460161196378,0.809028609375967,0.871018771598662
"AT1G60440",1099.30123789752,-0.0599181407213224,0.0584319758571047,0.302685572111903,0.36635764592357
"AT1G60450",9.23699909388943,-1.39979447063468,2.40350604657843,0.153348211698943,0.193795411968956
"AT1G60460",144.33080113805,0.346515877611269,0.141823468026521,0.0128440404583015,0.0180504618380789
"AT1G08323",1.24086161570318,-1.13509943362289,1.6019007955084,0.158660723014208,0.200076455264648
"AT1G60470",30.0686575835235,-5.65820198236973,1.35003758870808,2.97359632318658e-06,5.10684709408208e-06
"AT1G60490",2618.00774085064,0.464734727456903,0.0480499312297354,3.28040157548566e-22,9.35079175060962e-22
"AT1G60500",1.3897456884226,0.639914626103139,1.3754475910168,0.36626339528169,0.436388346307317
"AT1G60505",752.861311742131,1.35757634328571,0.078406318111382,8.1958690402496e-68,4.82809427036012e-67
"AT1G60525",553.855619238312,1.2830420735832,0.0958891190681285,2.03680690315619e-41,8.28907815483557e-41
"AT1G60530",14.1763070762017,0.166653819907008,0.513167450994884,0.697754650610343,0.772110652661869
"AT1G60545",602.985751541278,1.28088986389494,0.0949694313321399,4.82570534585026e-42,1.98640429167168e-41
"AT1G60550",3089.39372851117,-1.44128145253596,0.0404725603755201,1.78949867515078e-278,4.45908357164243e-277
"AT1G60560",949.455086850556,0.616298241268119,0.074255186862107,7.61671348853366e-17,1.88846335595075e-16
"AT1G60570",56.9965680478922,7.79671463590191,1.0216008567728,4.04825620448774e-15,9.55461561781449e-15
"AT1G60590",640.070629339547,-2.45405931223372,0.127695317283003,1.15622559905472e-83,8.05465995863228e-83
"AT1G60600",1497.76602947213,-1.2062722697768,0.0794566384138814,1.40503184042876e-52,6.78211190613184e-52
"AT1G60610",914.687243246463,0.931001529416747,0.0739519290888855,1.17411001112191e-36,4.43639721878898e-36
"AT1G60620",671.657841187688,0.322022678347859,0.0741395614858296,1.26168157780102e-05,2.10919584796241e-05
"AT1G60625",1.25727800257601,0.594794092738497,1.59946085604937,0.430024010584912,0.504530355633697
"AT1G60630",568.086258848964,1.21481581336067,0.0924759223847631,5.99073305569198e-40,2.38492955551339e-39
"AT1G60640",1760.61233240553,-0.20698071219269,0.0811058210445908,0.0101877532320541,0.014446870090487
"AT1G60650",1389.24730056512,0.405012826784823,0.0556961510928023,3.0416145611198e-13,6.76161399004121e-13
"AT1G60660",611.957160163269,-0.725828571309715,0.0762548781884373,1.13948507774858e-21,3.20730395608834e-21
"AT1G60670",1085.23371229635,0.521101961246592,0.0662334595060387,2.86373988374942e-15,6.78203878063415e-15
